id,device_name,"serial_number Number",mac_address,status,branch_id,registered_date,sold_date,cartoon_number
2341,nam,SN32831212,26:7A:58:1B:D9:21,0,2,22:24:28,,5
2342,aliquam,SN99480250,90:5C:28:17:DA:AC,0,1,07:42:12,,3
2343,repudiandae,SN66719518,CA:6B:3E:DC:97:63,0,2,22:36:36,,1
2344,inventore,SN38904074,08:96:88:F3:3F:53,0,2,18:27:13,,4
2345,itaque,SN00592254,EF:F2:CD:07:E2:61,0,1,22:43:27,,3
2346,cumque,SN42848299,22:D1:C0:E8:51:67,0,1,00:28:06,,1
2347,sequi,SN02218665,34:90:88:EE:AF:9C,0,2,02:59:05,,1
2348,consequatur,SN02948212,92:2C:83:D0:56:9B,0,1,05:39:52,,4
2349,voluptas,SN20702616,58:F4:0C:56:01:50,0,1,16:20:40,,1
2350,enim,SN02218757,37:65:38:F5:93:98,0,1,08:53:03,,3
2351,odit,SN08684853,EB:31:4E:E1:D4:C0,0,1,05:15:17,,1
2352,aut,SN23809554,1A:87:36:55:6A:A1,0,2,17:46:04,,3
2353,sint,SN63455972,88:DA:05:7E:8C:6F,0,1,08:04:41,,4
2354,nulla,SN93819155,05:7B:79:25:99:81,0,2,17:12:52,,5
2355,qui,SN20962240,86:38:3E:3E:3A:D9,0,1,01:17:05,,3
2356,delectus,SN92525537,4A:6D:2C:5F:BB:5A,0,2,04:44:55,,5
2357,accusamus,SN00209337,37:4D:08:6D:47:AA,0,1,20:00:53,,1
2358,unde,SN16365688,6E:64:36:42:3C:1E,0,1,20:56:33,,3
2359,earum,SN04551185,84:63:0B:DD:F2:E9,0,1,02:07:30,,1
2360,reiciendis,SN46336525,11:A7:73:8B:C2:54,0,1,17:16:27,1996-01-25,1
2361,consectetur,SN02210683,43:3D:48:70:55:6C,1,2,20:33:54,,5
2362,sunt,SN74515517,70:D5:7A:2A:40:74,0,2,20:58:23,2013-05-17,4
2363,facere,SN36469046,1A:A5:95:58:63:BF,1,2,10:15:56,,1
2364,quibusdam,SN32566477,A1:E7:AB:D8:B8:3D,0,1,17:10:00,,1
2365,sit,SN47666117,3F:3D:AC:DF:DF:C6,0,1,08:22:31,,5
2366,modi,SN01472852,6D:CE:49:07:9C:DB,0,2,16:02:45,,2
2367,dolores,SN01447542,93:46:52:A2:88:BA,0,1,11:09:24,,2
2368,itaque,SN26645978,7A:C9:94:2D:D6:B5,0,2,23:58:44,,4
2369,qui,SN51305607,62:6F:EB:63:3C:16,0,2,17:21:29,,1
2370,eligendi,SN48824852,3B:87:98:06:FE:7B,1,2,20:28:21,,3
2371,voluptate,SN36135928,95:45:7D:3A:D0:E0,0,1,13:10:20,,3
2372,minima,SN02211847,8D:BC:84:6A:A9:C4,0,2,19:51:16,,3
2373,et,SN67798468,0B:EB:89:86:F4:90,0,2,10:53:29,,4
2374,eaque,SN81013368,3C:09:7E:C8:2A:1F,0,1,14:22:57,,2
2375,autem,SN29600409,C2:7F:88:BB:63:51,0,2,08:50:15,,1
2376,non,SN93415865,A1:FB:4E:2B:2F:97,0,2,20:56:16,,5
2377,sed,SN84934690,B2:88:F7:62:C6:6F,0,2,04:35:46,,4
2378,id,SN11342166,9F:28:5D:A5:AE:C2,0,1,08:03:27,,1
2379,occaecati,SN66080303,2C:B2:D4:7D:55:76,0,1,00:43:43,1977-07-03,2
2380,at,SN69651026,A4:01:DD:68:E5:0F,0,1,16:34:31,,5
2381,velit,SN23589548,39:37:3A:D2:0D:69,0,2,04:34:47,,1
2382,omnis,SN36196644,01:F9:C8:48:ED:3C,0,2,03:09:48,,5
2383,et,SN17020590,82:C6:E8:6B:A4:FA,0,2,01:46:23,,4
2384,enim,SN06680841,5A:70:C1:6B:D8:C3,0,2,10:38:04,,3
2385,non,SN02215107,D9:7A:03:2D:5A:6C,0,1,19:36:41,,1
2386,et,SN43560997,5A:A9:21:1D:51:F3,0,2,17:40:04,,1
2387,vero,SN91670463,B9:FC:86:7B:D4:CB,0,2,08:22:30,1983-03-12,5
2388,animi,SN41119595,FC:BF:28:38:F9:8A,0,1,15:18:24,,4
2389,eligendi,SN17350136,53:E9:9C:82:C3:E1,0,2,17:12:19,,4
2390,sunt,SN53716683,9E:53:B2:BD:CC:27,0,2,07:54:04,,1
2391,deserunt,SN20294145,A0:C7:A8:52:68:19,0,1,07:27:56,,5
2392,dignissimos,SN07704977,11:0D:F7:5D:E5:E9,0,2,04:18:46,,2
2393,voluptatum,SN61495274,39:9A:04:A7:4C:1E,0,1,10:21:25,,4
2394,ex,SN70390745,DA:F8:92:3C:70:C8,0,2,12:54:49,,3
2395,quia,SN72130632,7C:1C:8F:E8:57:22,0,1,01:26:40,,2
2396,eius,SN09849012,4F:1A:91:B5:CC:CF,0,2,19:42:35,1975-09-22,3
2397,minus,SN49055757,07:99:66:A9:D5:C1,0,2,16:45:50,,4
2398,velit,SN14002200,83:93:56:AE:54:CE,0,1,07:39:04,,4
2399,nihil,SN94092332,DE:14:21:23:13:DB,0,1,07:15:46,,1
2400,nulla,SN44156908,82:F8:0F:C4:4C:39,0,2,11:58:21,,4
2401,aut,SN02212472,74:DA:00:A0:F6:00,0,2,15:15:11,,3
2402,delectus,SN45763556,02:0F:A3:AB:1D:8A,0,2,18:47:01,,5
2403,enim,SN81822977,73:18:E7:F0:AD:0D,0,1,15:17:54,,2
2404,unde,SN20506809,28:0D:CD:5B:6F:D6,0,2,09:10:59,,4
2405,consectetur,SN20424416,BF:AC:01:22:30:B9,0,2,17:22:12,,5
2406,totam,SN23180259,3A:F1:5F:72:88:25,0,1,16:19:35,,2
2407,minima,SN99301558,FA:BB:74:66:69:BF,0,2,14:11:53,,4
2408,perferendis,SN50877341,A1:DF:E0:B9:C6:24,0,1,16:33:40,,3
2409,id,SN66593593,06:74:D6:EC:D7:78,0,1,01:02:06,,3
2410,omnis,SN18227242,B0:B3:EF:89:EE:8F,0,2,12:34:48,,1
2411,sit,SN05570261,EE:A9:7D:8A:7E:5C,0,1,01:06:16,,3
2412,inventore,SN63841347,7D:31:82:B7:79:8D,0,2,13:27:50,,2
2413,ullam,SN36873976,19:C0:17:DA:73:AF,0,2,18:20:49,,1
2414,porro,SN99137996,FF:C3:D0:FB:CF:4C,0,2,10:02:48,,2
2415,similique,SN88547316,D1:2A:F5:4D:17:59,0,1,08:24:12,,2
2416,sit,SN93269965,79:55:09:42:10:F3,0,2,04:33:00,,5
2417,odio,SN52257430,58:6F:A0:85:0E:24,0,1,09:00:08,,5
2418,nemo,SN85422663,A7:74:7D:C5:D1:FD,0,2,01:43:47,,2
2419,aperiam,SN77420141,15:9F:09:52:C8:40,0,1,04:51:12,1990-08-11,2
2420,similique,SN14702210,13:F8:82:42:4E:29,0,1,00:37:17,1991-05-15,3
2421,architecto,SN25894854,A4:00:03:FC:2E:53,0,2,13:20:26,,2
2422,facilis,SN24479757,50:D3:65:A9:DE:8D,0,1,20:36:30,,1
2423,ut,SN83365799,48:7C:83:D3:5E:15,0,1,22:28:50,,5
2424,temporibus,SN15131257,0A:15:86:87:94:2A,0,1,20:34:29,,3
2425,labore,SN31185229,C0:BD:83:D4:18:D0,0,1,08:08:36,,2
2426,itaque,SN16966255,41:B4:C5:13:FA:6B,0,2,17:40:22,2004-11-11,4
2427,iusto,SN50833446,DA:35:D2:7B:01:49,0,1,02:53:31,,2
2428,sit,SN05097526,3A:D4:1E:7C:DD:0B,0,1,18:10:09,,1
2429,corporis,SN02215111,F4:9D:74:53:FF:2D,0,2,17:32:22,,3
2430,corrupti,SN30869652,5B:D4:19:84:8A:48,0,2,03:49:40,,5
2431,eligendi,SN78736768,9A:7F:5D:7D:83:73,0,2,01:49:19,,4
2432,pariatur,SN72479390,92:C4:1A:8F:C4:69,0,2,21:29:12,,2
2433,molestias,SN81184172,F0:8E:B8:2C:FB:7D,0,1,01:18:49,,4
2434,quae,SN41827572,B4:80:53:49:9C:A4,0,2,09:43:05,,3
2435,laboriosam,SN31504277,8B:89:0C:9C:EA:15,0,2,19:57:59,2009-12-26,1
2436,hic,SN08855312,1A:9A:97:1A:5D:86,0,1,07:59:00,,5
2437,perferendis,SN62018968,93:D1:AC:04:99:F1,0,1,04:47:33,,5
2438,impedit,SN75001366,58:E7:AE:7E:DA:1E,0,2,05:49:55,,3
2439,odio,SN79967211,A3:C1:F1:7A:BB:89,0,1,03:55:50,,4
2440,et,SN19489433,B3:2F:14:B3:BA:11,0,2,20:58:21,,4
2441,laudantium,SN71494931,8B:DE:2D:8A:DC:32,0,2,09:00:41,,1
2442,et,SN23155816,56:9F:41:02:42:76,0,2,02:43:03,,2
2443,excepturi,SN44848599,94:25:3F:98:37:9E,0,2,09:48:10,,1
2444,enim,SN89412976,C0:14:53:86:2F:6D,0,2,04:35:24,,1
2445,voluptatem,SN50407838,A1:06:38:09:21:F9,0,1,00:09:43,,5
2446,omnis,SN01521551,0221:91:dF:dd,0,1,13:18:58,,1
2447,sunt,SN55501068,81:FE:E7:16:98:81,0,2,06:49:38,,4
2448,asperiores,SN75651727,2D:57:5A:02:AF:DC,0,1,02:51:06,,5
2449,at,SN12747133,8A:78:04:4C:D8:96,0,2,17:15:07,,2
2450,vel,SN62295630,58:17:2C:B0:17:CC,0,2,15:08:33,,1
2451,quo,SN20152833,B9:BE:26:04:DE:54,0,1,21:18:18,,1
2452,sint,SN68208368,7F:78:67:41:19:4E,0,2,13:15:08,,3
2453,et,SN79754160,03:9E:69:05:9A:30,0,1,07:24:30,2010-10-13,5
2454,sed,SN10907191,8F:7C:F2:D4:93:40,0,1,04:33:07,2007-11-13,2
2455,est,SN04808088,F1:53:6E:95:EF:20,0,1,19:29:59,,5
2456,omnis,SN07033405,0B:81:F0:AA:DB:3F,0,2,21:36:56,2008-02-18,4
2457,totam,SN46774312,EF:F0:D7:88:BF:75,0,1,12:57:57,,3
2458,nesciunt,SN69344914,91:02:0E:A4:01:DE,0,1,20:36:36,,5
2459,magni,SN28126153,82:AE:33:5C:E6:01,0,1,03:14:45,,1
2460,omnis,SN00933001,21:50:56:CB:3F:1E,0,1,16:03:13,,3
2461,molestiae,SN89114748,5C:C0:9C:E3:3E:64,0,2,20:11:34,,5
2462,hic,SN02659484,59:CC:A2:A6:C1:A1,0,1,06:51:50,1976-09-28,1
2463,eaque,SN67014810,65:18:38:FA:14:68,0,1,22:12:29,1992-05-20,2
2464,id,SN92879187,0E:FA:71:BF:08:FD,0,1,14:18:45,,2
2465,quisquam,SN18301388,AA:A7:B3:7B:93:0F,0,2,17:56:50,,3
2466,eos,SN02217189,60:3B:CF:2B:6F:9E,0,1,18:46:49,,2
2467,nostrum,SN38025749,F0:49:E2:14:EF:70,0,2,16:27:15,,3
2468,dolorem,SN55829677,64:17:CA:04:D7:E1,0,1,12:53:21,,5
2469,nemo,SN17066612,AB:7C:AA:1F:F7:8E,0,1,15:16:54,,2
2470,neque,SN23405857,10:75:48:37:35:7B,0,1,18:39:45,,4
2471,ut,SN12149488,37:02:9A:CA:86:82,0,2,20:26:10,,4
2472,facilis,SN02218534,EA:21:7E:42:0D:09,0,2,17:01:37,,5
2473,aut,SN77608073,54:39:47:72:C8:0B,0,2,18:06:00,,3
2474,adipisci,SN71302022,55:8F:5C:32:B4:DE,0,2,12:30:06,2010-07-17,5
2475,ex,SN86293230,43:8F:F1:A0:2D:0D,0,2,07:49:08,,5
2476,numquam,SN91422997,28:B2:8E:A4:A0:4E,0,2,14:43:00,,3
2477,consectetur,SN72198426,55:5F:8F:E7:AF:9C,1,1,21:03:33,,4
2478,ea,SN54870298,AA:32:69:40:CC:63,0,2,06:26:38,1997-09-29,1
2479,molestias,SN75422175,E6:A1:34:31:68:F8,0,2,12:54:50,,1
2480,dolorem,SN43886479,7D:96:39:96:C0:7E,0,1,03:19:56,,3
2481,corporis,SN33635282,36:7D:E6:6F:D7:69,0,2,18:23:36,,5
2482,nesciunt,SN03498993,59:58:1E:5C:06:29,0,1,15:35:12,,3
2483,itaque,SN02214357,56:13:7C:D1:77:3E,0,2,07:19:19,,2
2484,facilis,SN29142591,0A:70:C7:1B:38:BC,0,1,15:42:54,,1
2485,sed,SN22770737,79:98:A4:41:40:B9,0,1,03:59:46,1983-09-06,4
2486,qui,SN78411811,94:98:21:02:7B:F1,0,2,08:30:05,,1
2487,qui,SN30156453,01:FF:F4:9B:DB:24,0,1,20:05:25,,2
2488,totam,SN11243099,DB:F1:30:95:B1:58,0,2,13:32:47,,4
2489,voluptas,SN34558134,8C:91:54:7E:04:69,1,1,03:46:54,,1
2490,repellendus,SN97999757,FA:E5:69:29:E0:D0,0,2,10:07:56,,2
2491,rem,SN02216955,96:EF:7E:47:7E:1D,1,1,03:03:31,,3
2492,quo,SN78295500,88:A2:86:FC:AE:C0,0,2,02:27:36,1978-11-16,1
2493,voluptas,SN02215811,60:77:38:88:A9:98,0,2,04:55:08,,5
2494,et,SN48276156,F9:4B:31:08:B9:39,0,1,17:10:41,2002-02-14,1
2495,sit,SN47175903,E7:C7:4A:9A:1C:45,0,1,07:10:55,,3
2496,nam,SN97160239,43:8D:C8:83:CF:AB,0,2,04:41:43,,1
2497,et,SN74250133,DE:65:18:F1:3A:9F,0,1,13:12:26,,4
2498,ea,SN76163656,F0:0B:D6:CE:17:D2,0,1,08:07:26,,1
2499,officiis,SN68784637,98:D2:3A:90:4D:DB,0,1,11:13:28,,1
2500,nam,SN37652414,1D:6A:7A:F1:DB:AD,0,1,09:52:30,2023-02-06,2
2501,similique,SN63339390,FE:F2:A8:B0:21:EB,0,2,02:03:15,,3
2502,est,SN43273370,E6:B0:60:EA:87:15,0,2,01:48:15,,2
2503,est,SN84605679,49:35:BD:71:F6:73,0,1,14:13:25,,3
2504,quis,SN37920994,AF:41:BA:C7:D8:6B,0,2,08:38:44,2012-04-02,1
2505,ab,SN33212901,85:FE:B2:86:26:B0,1,1,23:30:12,,3
2506,aut,SN74529839,AC:29:1B:D0:89:70,0,1,13:24:02,1973-03-10,1
2507,labore,SN07337291,4A:35:B9:BF:3D:05,0,1,15:13:03,,1
2508,nesciunt,SN42929588,D8:B6:A6:BD:D6:0B,0,1,18:58:28,1989-12-03,1
2509,quod,SN37139954,87:FD:F6:ED:63:CA,0,1,01:08:49,,2
2510,magni,SN01306416,33:96:F2:CE:DE:82,0,2,10:59:52,,2
2511,est,SN04624906,CF:56:C1:83:40:12,1,1,04:40:23,,1
2512,est,SN49451941,27:DB:74:D7:5C:53,0,2,11:53:03,2005-12-05,4
2513,consequatur,SN02217948,40:1C:42:B1:BD:FC,0,1,15:58:34,,1
2514,quod,SN30674219,CC:7D:A8:7D:56:6E,0,1,05:14:34,,5
2515,omnis,SN02212194,42:D2:DF:48:46:D8,0,2,23:06:12,,1
2516,quia,SN30558695,E9:95:EE:44:3C:87,0,2,10:22:46,,5
2517,quidem,SN39954100,E1:4C:05:EB:7D:57,0,1,17:33:51,,5
2518,sint,SN77058513,2E:37:61:72:2D:04,0,1,01:56:53,,4
2519,ad,SN29482166,EF:A6:48:52:D3:76,0,1,01:34:52,,5
2520,eos,SN76409029,DA:3E:C7:9B:7B:AE,0,2,18:01:20,,4
2521,sint,SN75321638,0221:4E:bd:1b,1,1,01:12:29,,3
2522,magnam,SN73395276,D0:DD:5B:2C:9C:A6,0,1,07:06:31,,5
2523,harum,SN52549709,03:A4:33:69:A5:15,0,2,12:06:57,,2
2524,ut,SN54248494,C0:22:8B:BE:24:51,0,2,23:58:20,,2
2525,eligendi,SN47120049,2E:D2:C9:B0:55:E6,1,2,17:49:30,,4
2526,odio,SN90090483,9C:C0:3A:AF:DE:D0,0,2,04:44:36,,3
2527,non,SN51269178,FD:D9:DD:2D:C7:C5,0,2,12:34:13,,1
2528,ipsa,SN59231531,56:63:9F:C0:17:88,0,1,21:05:32,,3
2529,cum,SN67218310,18:EA:A2:73:56:12,1,2,08:42:42,,4
2530,natus,SN02211973,CC:3D:6C:28:58:F6,0,1,17:43:47,,4
2531,autem,SN12571285,F3:D1:EF:32:5B:59,0,2,14:48:12,,3
2532,corrupti,SN05854963,D7:B3:67:73:1C:8B,0,1,20:26:24,,3
2533,vel,SN26891217,85:7A:01:DA:B2:81,0,2,10:36:54,,5
2534,vero,SN64567064,5B:67:F7:81:F6:73,0,2,20:36:26,1983-12-05,5
2535,velit,SN30666827,5D:E6:CB:64:E2:18,0,2,18:38:18,,4
2536,omnis,SN55628283,A2:18:EE:CB:7F:E6,0,2,16:08:33,,5
2537,atque,SN06231375,3A:98:9B:CE:A8:1D,0,2,09:06:40,,1
2538,et,SN14970560,C4:13:3A:5D:15:FE,0,2,03:04:41,,3
2539,assumenda,SN95115061,14:27:B6:1F:46:8D,0,1,11:09:53,2003-03-12,2
2540,odit,SN39223827,34:E9:96:EF:22:D3,1,1,18:24:28,,2
2541,omnis,SN18440221,B3:E0:37:25:A3:74,0,1,19:08:39,,3
2542,eveniet,SN17911390,50:BA:A1:3F:AD:6D,0,1,18:19:49,1978-11-25,4
2543,ratione,SN02217031,3A:55:31:1B:FC:12,0,2,03:40:58,,4
2544,rerum,SN00252907,55:C4:C6:FF:B5:11,0,2,13:53:26,,1
2545,dignissimos,SN21600583,85:1D:18:BB:3E:10,0,2,20:28:43,,5
2546,quis,SN70462719,0E:BC:48:E9:B5:FD,0,1,01:13:03,,4
2547,velit,SN87569597,45:70:FB:68:C1:C1,0,2,18:33:19,,1
2548,delectus,SN38504991,3E:FF:E6:8B:F8:25,0,1,22:38:24,2009-08-24,5
2549,aut,SN67662621,95:46:FC:03:F6:8D,0,2,04:25:17,,4
2550,quia,SN46563625,EE:AC:19:6D:03:61,0,1,19:47:19,,2
2551,qui,SN21403915,4E:09:84:00:9A:6B,0,2,09:15:21,,1
2552,enim,SN18565997,85:2A:E7:BC:06:46,0,1,16:59:38,,3
2553,sed,SN88743139,91:6E:C7:8B:09:91,0,2,12:56:43,,1
2554,et,SN01885157,99:80:52:C5:3A:AB,0,1,07:22:30,,1
2555,velit,SN70289568,70:05:9B:5E:2E:C4,0,2,01:08:17,,5
2556,laudantium,SN00929461,1D:22:3C:93:ED:31,0,2,01:59:41,1973-04-27,2
2557,eligendi,SN35016095,D3:83:42:61:AE:DA,0,1,08:52:05,1989-11-28,1
2558,eum,SN78073777,1B:C5:1C:CE:7F:C2,0,2,10:03:24,,4
2559,quos,SN37137026,9A:2D:76:D3:70:F7,0,1,03:57:28,,2
2560,dignissimos,SN91969207,6E:40:C0:FD:66:28,0,1,23:46:27,,1
2561,molestias,SN88265550,68:FE:A8:58:D0:21,0,2,12:36:19,,5
2562,molestiae,SN60050925,B1:2D:36:D5:D4:7B,0,2,16:24:26,1983-03-17,1
2563,amet,SN60248916,C7:D8:95:41:06:7F,0,1,12:43:10,,2
2564,nisi,SN06219844,8F:9A:55:ED:10:7F,0,2,12:41:56,,3
2565,suscipit,SN95926226,6A:A6:EB:D2:AB:1B,0,2,00:16:50,,2
2566,deserunt,SN86569274,0B:B1:29:51:87:A7,0,1,06:10:36,,2
2567,earum,SN67784660,0C:18:2A:23:4D:CA,0,2,21:55:08,,3
2568,nisi,SN28695323,29:BD:5C:05:71:2A,0,2,22:17:01,,3
2569,fugit,SN61548694,36:B6:0A:93:4B:1C,0,2,14:48:42,,1
2570,cumque,SN75186459,10:F4:32:8D:1A:04,0,1,22:40:28,,4
2571,repellat,SN21988121,56:CE:8B:8E:28:71,0,2,04:29:37,,2
2572,quia,SN29663154,63:C0:A9:96:3A:96,0,1,06:30:46,2003-02-19,4
2573,et,SN02214755,80:A1:BD:60:AA:9A,0,2,15:45:36,,2
2574,temporibus,SN18594295,65:BF:B6:EF:F5:73,0,1,02:00:33,,3
2575,magni,SN26585014,BD:B0:65:DF:F0:0C,0,2,22:10:02,,3
2576,ex,SN59942167,6C:3B:78:AD:9E:FE,0,2,02:01:14,,5
2577,eos,SN19300153,7A:9A:D1:FB:26:B8,0,1,01:17:41,,1
2578,sapiente,SN23965006,A9:D7:74:26:2B:1A,0,2,15:51:46,,3
2579,atque,SN67249267,D0:90:01:84:CE:00,0,2,20:03:29,,3
2580,et,SN22926500,22:7A:BD:1F:E9:5C,0,1,01:59:58,,2
2581,facere,SN60789872,A3:86:69:D4:AC:11,0,2,03:59:29,,4
2582,et,SN02218615,47:53:A8:E3:FC:1B,0,1,23:16:16,,4
2583,tempore,SN81582520,53:8C:39:C3:92:A0,0,2,12:34:56,,3
2584,aperiam,SN62961919,11:4E:65:9A:09:CC,0,1,14:50:21,1970-08-17,3
2585,omnis,SN51031524,64:D0:ED:6C:EA:6B,0,1,08:16:58,,3
2586,expedita,SN02218664,67:BA:7C:29:FA:14,0,1,00:06:50,,4
2587,voluptatem,SN02217952,CE:85:6B:94:2B:71,0,2,23:14:51,,3
2588,et,SN86910861,10:07:4A:37:09:50,0,2,07:18:46,,2
2589,suscipit,SN53576475,93:1F:20:B9:12:49,0,2,13:49:55,,3
2590,voluptatem,SN64085753,78:7F:01:7A:34:4A,0,1,19:10:55,2015-05-19,1
2591,enim,SN42422224,72:25:53:2F:FE:CF,0,2,02:26:33,,5
2592,laudantium,SN69572405,A3:F7:5C:C8:9A:92,0,2,09:30:34,,4
2593,a,SN48741880,2D:F3:88:E8:D5:77,0,1,14:58:46,,2
2594,tenetur,SN50890027,5B:21:08:0E:20:52,1,2,18:46:50,1979-04-04,2
2595,reiciendis,SN42865526,CA:8F:50:1B:D8:49,0,1,22:52:36,,1
2596,consectetur,SN02217005,9E:8D:CB:A1:76:5B,0,2,23:19:15,,2
2597,enim,SN83681631,C5:9D:5B:FD:56:39,1,1,17:27:33,1979-09-14,2
2598,dignissimos,SN70399566,D8:48:C4:D4:54:95,0,1,05:01:54,1990-03-29,2
2599,corporis,SN11797702,E6:A5:1D:E2:28:29,0,1,00:41:14,,2
2600,optio,SN02218120,68:74:F3:31:61:3E,0,1,02:53:45,,5
2601,tempore,SN67427693,9E:5F:B5:B7:3A:06,1,1,12:25:29,,4
2602,est,SN91318194,A1:B8:95:5E:C1:A1,0,2,15:54:18,,1
2603,ad,SN12205712,59:6E:4D:EE:5F:E0,0,2,11:10:56,,1
2604,eum,SN79816910,FA:41:CE:32:8A:2E,0,1,16:23:58,,1
2605,totam,SN81036602,1F:6D:55:65:7F:9F,0,1,09:35:09,,5
2606,et,SN92103995,4D:11:73:30:98:B9,0,2,18:04:32,,5
2607,ad,SN42616387,1A:1A:BB:F0:C0:E4,0,2,12:20:01,,5
2608,provident,SN02211153,B2:2E:BE:B4:9F:D0,0,1,16:35:06,,2
2609,quos,SN64092631,FB:7E:95:30:40:3E,0,1,01:01:08,,4
2610,qui,SN53728214,E7:08:7B:19:2B:51,0,1,17:18:41,,4
2611,est,SN85833019,A2:75:2A:1A:C5:D0,1,2,03:40:40,,4
2612,velit,SN77999845,94:3B:3E:76:A5:8C,0,2,06:15:21,,4
2613,aliquam,SN75208464,8A:4D:E3:C8:44:05,0,2,16:28:27,,1
2614,in,SN26122017,FD:D1:37:4C:F9:12,0,1,10:30:42,,4
2615,eum,SN16445601,3F:85:22:9D:9A:8C,0,1,06:25:36,1970-04-13,2
2616,dolores,SN11033227,0221:6d:6A:c3,0,1,07:39:24,,4
2617,esse,SN07186267,52:43:C7:8A:44:25,0,2,15:09:12,,2
2618,tempore,SN04252099,18:6B:4E:F6:69:09,0,1,16:43:24,,2
2619,cumque,SN02219229,39:B1:83:E6:E1:6A,0,1,10:46:42,,4
2620,aperiam,SN91539688,B6:3E:63:E4:F6:08,0,2,10:21:38,,3
2621,dolor,SN96113307,CE:7C:A4:91:12:3D,1,2,13:55:12,1980-01-06,4
2622,iste,SN86208628,32:50:0B:92:30:5F,0,2,05:51:59,,5
2623,nulla,SN76104692,44:42:04:11:A6:34,0,1,20:26:31,,5
2624,molestias,SN61712247,E0:A8:00:EF:0F:E5,0,2,19:45:55,,2
2625,quo,SN43179311,05:C6:9D:34:6B:61,0,1,07:23:25,,2
2626,quos,SN85237218,42:B7:80:07:C1:DE,0,1,15:24:48,1983-04-23,5
2627,qui,SN11207941,2A:34:00:0F:F2:A8,0,1,08:20:03,,5
2628,sequi,SN80082957,3D:30:4B:D7:86:73,0,2,00:45:18,,5
2629,consectetur,SN13948132,8B:81:D9:20:AD:1D,0,1,23:45:18,,5
2630,quia,SN68227989,D8:5E:A2:A1:87:AC,0,1,01:03:12,,2
2631,recusandae,SN02215298,D6:35:E7:82:78:85,1,1,19:51:38,,3
2632,unde,SN16206775,81:67:73:1F:61:A8,0,1,03:36:27,,4
2633,ea,SN19826696,A5:FF:43:4C:E7:B2,0,2,23:42:36,,1
2634,cumque,SN08253119,BD:E3:D0:1C:50:7F,0,1,15:16:32,,3
2635,est,SN93721171,A9:AC:50:64:21:B9,0,2,22:02:17,,3
2636,enim,SN71177649,FE:0F:AD:0D:68:29,0,1,02:53:27,,4
2637,dolores,SN42655096,61:45:1D:9A:3F:9D,0,2,13:23:30,,4
2638,sed,SN06769576,EE:A5:09:48:A3:92,0,1,05:13:40,,3
2639,excepturi,SN42242548,2D:59:1A:B2:66:71,0,2,12:43:25,,3
2640,recusandae,SN12156702,C2:72:72:35:2C:D2,0,1,23:02:52,,5
2641,repellat,SN67457667,6A:27:2F:64:C0:DF,0,2,20:43:35,,4
2642,dolorem,SN30140757,63:11:36:F4:D2:5B,0,2,23:03:09,,2
2643,laudantium,SN28470847,F1:EB:58:4A:07:D5,0,1,18:20:00,,1
2644,totam,SN14597989,6B:AD:26:8D:7C:EA,0,1,15:21:22,,5
2645,dolorum,SN58419240,84:D9:CB:85:BB:D4,0,2,11:50:18,,1
2646,corporis,SN59215396,5E:67:D8:D0:CE:76,0,1,15:39:31,,5
2647,et,SN67580861,81:E2:5B:4B:1A:3C,0,2,00:31:51,,4
2648,vitae,SN25529191,A1:2A:8B:29:E0:A5,1,2,15:50:42,,5
2649,ea,SN76211458,42:1F:6D:1A:3A:CA,0,2,20:28:30,,5
2650,debitis,SN42355115,59:04:BA:22:17:22,0,1,22:26:23,,3
2651,animi,SN78614377,2E:81:78:25:16:39,0,2,07:32:40,,3
2652,ut,SN85970405,3F:F6:77:5A:F3:37,0,2,17:24:29,,3
2653,nemo,SN32519964,10:09:C5:43:B8:EC,0,1,15:26:01,,3
2654,voluptates,SN31064003,6F:27:FA:9C:61:50,0,2,01:07:33,,1
2655,qui,SN47381982,44:C8:5B:43:9F:B3,0,2,17:41:21,,2
2656,cumque,SN50696371,5E:DF:8B:A2:87:70,0,1,21:04:05,,1
2657,quod,SN57518018,9E:3D:9B:A4:B2:3D,0,2,16:51:58,,1
2658,quia,SN29435889,E2:FD:D5:6E:6D:1B,0,1,23:13:24,,1
2659,id,SN36312878,EA:FD:1D:23:BD:C9,0,2,08:12:07,,5
2660,ut,SN60067465,A2:B7:A7:BD:A8:6D,0,1,00:20:43,,3
2661,commodi,SN70808374,97:BC:4A:DB:77:CD,0,2,21:41:09,,3
2662,et,SN86347105,3F:14:F4:9E:46:4D,0,1,23:31:38,,1
2663,facilis,SN60020183,6E:AC:DA:98:5F:E9,0,1,10:35:09,1980-05-28,1
2664,culpa,SN09664326,9F:B0:FA:97:65:85,0,2,07:56:44,,1
2665,debitis,SN23176282,A4:BA:42:DD:31:C9,0,1,23:57:43,,2
2666,et,SN98008837,2D:C6:4E:B8:6A:C7,0,1,00:01:55,,4
2667,et,SN38354133,10:30:A2:E8:83:B7,0,2,21:28:40,,2
2668,quidem,SN94271952,DC:2C:E5:8D:C1:58,0,2,12:13:59,,1
2669,tenetur,SN16314137,27:DA:9B:F5:73:57,0,2,06:48:45,,5
2670,illo,SN41918543,D9:51:E1:A4:8E:D1,0,1,02:37:38,,4
2671,laboriosam,SN86745493,A4:62:18:FF:E5:C9,0,1,04:56:50,,3
2672,omnis,SN43306406,85:BE:26:19:46:FE,0,1,10:11:09,,2
